code,name,c_code
110101001000,东华门街道,110101000000
110101002000,景山街道,110101000000
110101003000,交道口街道,110101000000
110101004000,安定门街道,110101000000
110101005000,北新桥街道,110101000000
110101006000,东四街道,110101000000
110101007000,朝阳门街道,110101000000
110101008000,建国门街道,110101000000
110101009000,东直门街道,110101000000
110101010000,和平里街道,110101000000
110101011000,前门街道,110101000000
110101012000,崇文门外街道,110101000000
110101013000,东花市街道,110101000000
110101014000,龙潭街道,110101000000
110101015000,体育馆路街道,110101000000
110101016000,天坛街道,110101000000
110101017000,永定门外街道,110101000000
110102001000,西长安街街道,110102000000
110102003000,新街口街道,110102000000
110102007000,月坛街道,110102000000
110102009000,展览路街道,110102000000
110102010000,德胜街道,110102000000
110102011000,金融街街道,110102000000
110102012000,什刹海街道,110102000000
110102013000,大栅栏街道,110102000000
110102014000,天桥街道,110102000000
110102015000,椿树街道,110102000000
110102016000,陶然亭街道,110102000000
110102017000,广安门内街道,110102000000
110102018000,牛街街道,110102000000
110102019000,白纸坊街道,110102000000
110102020000,广安门外街道,110102000000
110105001000,建外街道,110105000000
110105002000,朝外街道,110105000000
110105003000,呼家楼街道,110105000000
110105004000,三里屯街道,110105000000
110105005000,左家庄街道,110105000000
110105006000,香河园街道,110105000000
110105007000,和平街街道,110105000000
110105008000,安贞街道,110105000000
110105009000,亚运村街道,110105000000
110105010000,小关街道,110105000000
110105011000,酒仙桥街道,110105000000
110105012000,麦子店街道,110105000000
110105013000,团结湖街道,110105000000
110105014000,六里屯街道,110105000000
110105015000,八里庄街道,110105000000
110105016000,双井街道,110105000000
110105017000,劲松街道,110105000000
110105018000,潘家园街道,110105000000
110105019000,垡头街道,110105000000
110105020000,首都机场街道,110105000000
110105021000,南磨房地区,110105000000
110105022000,高碑店地区,110105000000
110105023000,将台地区,110105000000
110105024000,太阳宫地区,110105000000
110105025000,大屯街道,110105000000
110105026000,望京街道,110105000000
110105027000,小红门地区,110105000000
110105028000,十八里店地区,110105000000
110105029000,平房地区,110105000000
110105030000,东风地区,110105000000
110105031000,奥运村街道,110105000000
110105032000,来广营地区,110105000000
110105033000,常营地区,110105000000
110105034000,三间房地区,110105000000
110105035000,管庄地区,110105000000
110105036000,金盏地区,110105000000
110105037000,孙河地区,110105000000
110105038000,崔各庄地区,110105000000
110105039000,东坝地区,110105000000
110105040000,黑庄户地区,110105000000
110105041000,豆各庄地区,110105000000
110105042000,王四营地区,110105000000
110105043000,东湖街道,110105000000
110106001000,右安门街道,110106000000
110106002000,太平桥街道,110106000000
110106003000,西罗园街道,110106000000
110106004000,大红门街道,110106000000
110106005000,南苑街道,110106000000
110106006000,东高地街道,110106000000
110106007000,东铁匠营街道,110106000000
110106008000,六里桥街道,110106000000
110106009000,丰台街道,110106000000
110106010000,新村街道,110106000000
110106011000,长辛店街道,110106000000
110106012000,云岗街道,110106000000
110106013000,方庄街道,110106000000
110106014000,宛平街道,110106000000
110106015000,马家堡街道,110106000000
110106016000,和义街道,110106000000
110106017000,卢沟桥街道,110106000000
110106018000,花乡街道,110106000000
110106020000,成寿寺街道,110106000000
110106021000,石榴庄街道,110106000000
110106022000,玉泉营街道,110106000000
110106023000,看丹街道,110106000000
110106024000,五里店街道,110106000000
110106025000,青塔街道,110106000000
110106100000,北宫镇,110106000000
110106101000,王佐镇,110106000000
110107001000,八宝山街道,110107000000
110107002000,老山街道,110107000000
110107003000,八角街道,110107000000
110107004000,古城街道,110107000000
110107005000,苹果园街道,110107000000
110107006000,金顶街街道,110107000000
110107009000,广宁街道,110107000000
110107010000,五里坨街道,110107000000
110107011000,鲁谷街道,110107000000
110108001000,万寿路街道,110108000000
110108002000,永定路街道,110108000000
110108003000,羊坊店街道,110108000000
110108004000,甘家口街道,110108000000
110108005000,八里庄街道,110108000000
110108006000,紫竹院街道,110108000000
110108007000,北下关街道,110108000000
110108008000,北太平庄街道,110108000000
110108010000,学院路街道,110108000000
110108011000,中关村街道,110108000000
110108012000,海淀街道,110108000000
110108013000,青龙桥街道,110108000000
110108014000,清华园街道,110108000000
110108015000,燕园街道,110108000000
110108016000,香山街道,110108000000
110108017000,清河街道,110108000000
110108018000,花园路街道,110108000000
110108019000,西三旗街道,110108000000
110108020000,马连洼街道,110108000000
110108021000,田村路街道,110108000000
110108022000,上地街道,110108000000
110108023000,万柳地区,110108000000
110108024000,东升地区,110108000000
110108025000,曙光街道,110108000000
110108026000,温泉地区,110108000000
110108027000,四季青地区,110108000000
110108028000,西北旺地区,110108000000
110108029000,苏家坨地区,110108000000
110108030000,上庄地区,110108000000
110109001000,大峪街道,110109000000
110109002000,城子街道,110109000000
110109003000,东辛房街道,110109000000
110109004000,大台街道,110109000000
110109005000,王平地区,110109000000
110109006000,永定地区,110109000000
110109007000,龙泉地区,110109000000
110109101000,潭柘寺镇,110109000000
110109104000,军庄镇,110109000000
110109105000,雁翅镇,110109000000
110109106000,斋堂镇,110109000000
110109107000,清水镇,110109000000
110109108000,妙峰山镇,110109000000
110111001000,城关街道,110111000000
110111002000,新镇街道,110111000000
110111004000,向阳街道,110111000000
110111005000,东风街道,110111000000
110111006000,迎风街道,110111000000
110111007000,星城街道,110111000000
110111008000,良乡地区,110111000000
110111009000,周口店地区,110111000000
110111010000,琉璃河地区,110111000000
110111011000,拱辰街道,110111000000
110111012000,西潞街道,110111000000
110111101000,阎村镇,110111000000
110111103000,窦店镇,110111000000
110111104000,石楼镇,110111000000
110111105000,长阳镇,110111000000
110111107000,河北镇,110111000000
110111108000,长沟镇,110111000000
110111109000,大石窝镇,110111000000
110111110000,张坊镇,110111000000
110111111000,十渡镇,110111000000
110111112000,青龙湖镇,110111000000
110111115000,韩村河镇,110111000000
110111208000,霞云岭乡,110111000000
110111209000,南窖乡,110111000000
110111210000,佛子庄乡,110111000000
110111211000,大安山乡,110111000000
110111212000,史家营乡,110111000000
110111213000,蒲洼乡,110111000000
110112001000,中仓街道,110112000000
110112002000,新华街道,110112000000
110112003000,北苑街道,110112000000
110112004000,玉桥街道,110112000000
110112007000,潞源街道,110112000000
110112008000,通运街道,110112000000
110112009000,文景街道,110112000000
110112010000,九棵树街道,110112000000
110112011000,临河里街道,110112000000
110112012000,杨庄街道,110112000000
110112013000,潞邑街道,110112000000
110112104000,宋庄镇,110112000000
110112105000,张家湾镇,110112000000
110112106000,漷县镇,110112000000
110112109000,马驹桥镇,110112000000
110112110000,西集镇,110112000000
110112114000,台湖镇,110112000000
110112117000,永乐店镇,110112000000
110112119000,潞城镇,110112000000
110112120000,永顺镇,110112000000
110112121000,梨园镇,110112000000
110112209000,于家务回族乡,110112000000
110113001000,胜利街道,110113000000
110113002000,光明街道,110113000000
110113003000,仁和地区,110113000000
110113004000,后沙峪地区,110113000000
110113005000,天竺地区,110113000000
110113006000,杨镇地区,110113000000
110113007000,牛栏山地区,110113000000
110113008000,南法信地区,110113000000
110113009000,马坡地区,110113000000
110113010000,石园街道,110113000000
110113011000,空港街道,110113000000
110113012000,双丰街道,110113000000
110113013000,旺泉街道,110113000000
110113101000,高丽营镇,110113000000
110113104000,李桥镇,110113000000
110113105000,李遂镇,110113000000
110113106000,南彩镇,110113000000
110113108000,北务镇,110113000000
110113109000,大孙各庄镇,110113000000
110113110000,张镇,110113000000
110113111000,龙湾屯镇,110113000000
110113112000,木林镇,110113000000
110113113000,北小营镇,110113000000
110113115000,北石槽镇,110113000000
110113116000,赵全营镇,110113000000
110114001000,城北街道,110114000000
110114002000,南口地区,110114000000
110114003000,马池口地区,110114000000
110114004000,沙河地区,110114000000
110114005000,城南街道,110114000000
110114007000,东小口地区,110114000000
110114008000,天通苑北街道,110114000000
110114009000,天通苑南街道,110114000000
110114010000,霍营街道,110114000000
110114011000,回龙观街道,110114000000
110114012000,龙泽园街道,110114000000
110114013000,史各庄街道,110114000000
110114104000,阳坊镇,110114000000
110114110000,小汤山镇,110114000000
110114111000,南邵镇,110114000000
110114112000,崔村镇,110114000000
110114113000,百善镇,110114000000
110114115000,北七家镇,110114000000
110114116000,兴寿镇,110114000000
110114118000,流村镇,110114000000
110114119000,十三陵镇,110114000000
110114120000,延寿镇,110114000000
110115001000,兴丰街道,110115000000
110115002000,林校路街道,110115000000
110115003000,清源街道,110115000000
110115004000,亦庄地区,110115000000
110115005000,黄村地区,110115000000
110115006000,旧宫地区,110115000000
110115007000,西红门地区,110115000000
110115008000,瀛海地区,110115000000
110115009000,观音寺街道,110115000000
110115010000,天宫院街道,110115000000
110115011000,高米店街道,110115000000
110115012000,荣华街道,110115000000
110115013000,博兴街道,110115000000
110115103000,青云店镇,110115000000
110115104000,采育镇,110115000000
110115105000,安定镇,110115000000
110115106000,礼贤镇,110115000000
110115107000,榆垡镇,110115000000
110115108000,庞各庄镇,110115000000
110115109000,北臧村镇,110115000000
110115110000,魏善庄镇,110115000000
110115111000,长子营镇,110115000000
110115403000,北京经济技术开发区,110115000000
110115404000,中关村国家自主创新示范区大兴生物医药产业基地,110115000000
110115405000,大兴经济开发区,110115000000
110115406000,大兴国际机场,110115000000
110116001000,泉河街道,110116000000
110116002000,龙山街道,110116000000
110116003000,怀柔地区,110116000000
110116004000,雁栖地区,110116000000
110116005000,庙城地区,110116000000
110116102000,北房镇,110116000000
110116103000,杨宋镇,110116000000
110116105000,桥梓镇,110116000000
110116106000,怀北镇,110116000000
110116107000,汤河口镇,110116000000
110116108000,渤海镇,110116000000
110116109000,九渡河镇,110116000000
110116110000,琉璃庙镇,110116000000
110116111000,宝山镇,110116000000
110116211000,长哨营满族乡,110116000000
110116213000,喇叭沟门满族乡,110116000000
110116400000,北京雁栖经济开发区,110116000000
110117001000,滨河街道,110117000000
110117002000,兴谷街道,110117000000
110117003000,渔阳地区,110117000000
110117004000,峪口地区,110117000000
110117005000,马坊地区,110117000000
110117006000,金海湖地区,110117000000
110117101000,东高村镇,110117000000
110117102000,山东庄镇,110117000000
110117104000,南独乐河镇,110117000000
110117105000,大华山镇,110117000000
110117106000,夏各庄镇,110117000000
110117108000,马昌营镇,110117000000
110117110000,王辛庄镇,110117000000
110117111000,大兴庄镇,110117000000
110117112000,刘家店镇,110117000000
110117114000,镇罗营镇,110117000000
110117213000,黄松峪乡,110117000000
110117214000,熊儿寨乡,110117000000
110118001000,鼓楼街道,110118000000
110118002000,果园街道,110118000000
110118003000,檀营地区,110118000000
110118100000,密云镇,110118000000
110118101000,溪翁庄镇,110118000000
110118102000,西田各庄镇,110118000000
110118103000,十里堡镇,110118000000
110118104000,河南寨镇,110118000000
110118105000,巨各庄镇,110118000000
110118106000,穆家峪镇,110118000000
110118107000,太师屯镇,110118000000
110118108000,高岭镇,110118000000
110118109000,不老屯镇,110118000000
110118110000,冯家峪镇,110118000000
110118111000,古北口镇,110118000000
110118112000,大城子镇,110118000000
110118113000,东邵渠镇,110118000000
110118114000,北庄镇,110118000000
110118115000,新城子镇,110118000000
110118116000,石城镇,110118000000
110118400000,中关村科技园区密云园,110118000000
110119001000,百泉街道,110119000000
110119002000,香水园街道,110119000000
110119003000,儒林街道,110119000000
110119100000,延庆镇,110119000000
110119101000,康庄镇,110119000000
110119102000,八达岭镇,110119000000
110119103000,永宁镇,110119000000
110119104000,旧县镇,110119000000
110119105000,张山营镇,110119000000
110119106000,四海镇,110119000000
110119107000,千家店镇,110119000000
110119108000,沈家营镇,110119000000
110119109000,大榆树镇,110119000000
110119110000,井庄镇,110119000000
110119200000,大庄科乡,110119000000
110119201000,刘斌堡乡,110119000000
110119202000,香营乡,110119000000
110119203000,珍珠泉乡,110119000000
120101001000,劝业场街道,120101000000
120101002000,小白楼街道,120101000000
120101003000,五大道街道,120101000000
120101004000,新兴街道,120101000000
120101005000,南营门街道,120101000000
120101006000,南市街道,120101000000
120102001000,大王庄街道,120102000000
120102002000,大直沽街道,120102000000
120102003000,中山门街道,120102000000
120102004000,富民路街道,120102000000
120102005000,二号桥街道,120102000000
120102006000,春华街道,120102000000
120102007000,唐家口街道,120102000000
120102008000,向阳楼街道,120102000000
120102009000,常州道街道,120102000000
120102010000,上杭路街道,120102000000
120102011000,东新街道,120102000000
120102012000,鲁山道街道,120102000000
120102013000,天津铁厂街道,120102000000
120103001000,大营门街道,120103000000
120103002000,下瓦房街道,120103000000
120103003000,桃园街道,120103000000
120103004000,挂甲寺街道,120103000000
120103005000,马场街道,120103000000
120103006000,越秀路街道,120103000000
120103007000,友谊路街道,120103000000
120103008000,天塔街道,120103000000
120103009000,尖山街道,120103000000
120103010000,陈塘庄街道,120103000000
120103011000,柳林街道,120103000000
120103012000,东海街道,120103000000
120103013000,梅江街道,120103000000
120103014000,太湖路街道,120103000000
120104001000,长虹街道,120104000000
120104002000,鼓楼街道,120104000000
120104003000,兴南街道,120104000000
120104004000,广开街道,120104000000
120104005000,万兴街道,120104000000
120104006000,学府街道,120104000000
120104007000,向阳路街道,120104000000
120104008000,嘉陵道街道,120104000000
120104009000,王顶堤街道,120104000000
120104010000,水上公园街道,120104000000
120104011000,体育中心街道,120104000000
120104012000,华苑街道,120104000000
120105001000,光复道街道,120105000000
120105002000,望海楼街道,120105000000
120105003000,鸿顺里街道,120105000000
120105004000,新开河街道,120105000000
120105005000,铁东路街道,120105000000
120105006000,建昌道街道,120105000000
120105007000,宁园街道,120105000000
120105008000,王串场街道,120105000000
120105009000,江都路街道,120105000000
120105010000,月牙河街道,120105000000
120106001000,西于庄街道,120106000000
120106003000,咸阳北路街道,120106000000
120106004000,丁字沽街道,120106000000
120106005000,西沽街道,120106000000
120106006000,三条石街道,120106000000
120106008000,邵公庄街道,120106000000
120106009000,芥园街道,120106000000
120106010000,铃铛阁街道,120106000000
120106012000,和苑街道,120106000000
120110001000,张贵庄街道,120110000000
120110002000,丰年村街道,120110000000
120110003000,万新街道,120110000000
120110004000,无瑕街道,120110000000
120110005000,新立街道,120110000000
120110006000,华明街道,120110000000
120110007000,金钟街道,120110000000
120110008000,军粮城街道,120110000000
120110009000,金桥街道,120110000000
120110010000,华新街道,120110000000
120110011000,东丽湖街道,120110000000
120110400000,天津经济技术开发区西区,120110000000
120110401000,天津航空物流区,120110000000
120110402000,天津空港经济区,120110000000
120110403000,东丽区经济技术开发区,120110000000
120110405000,综合保税区,120110000000
120110406000,航空新城,120110000000
120110407000,天津市东丽区临空经济区,120110000000
120110408000,华明高新技术产业区服务中心,120110000000
120111001000,西营门街道,120111000000
120111002000,李七庄街道,120111000000
120111003000,赤龙南街道,120111000000
120111004000,赤龙北街道,120111000000
120111005000,津门湖街道,120111000000
120111100000,中北镇,120111000000
120111101000,杨柳青镇,120111000000
120111102000,辛口镇,120111000000
120111103000,张家窝镇,120111000000
120111104000,精武镇,120111000000
120111105000,大寺镇,120111000000
120111106000,王稳庄镇,120111000000
120111400000,天津经济技术开发区微电子小区,120111000000
120111401000,新技术产业园区,120111000000
120111450000,西青区开发区,120111000000
120112001000,双新街道,120112000000
120112002000,双林街道,120112000000
120112003000,海棠街道,120112000000
120112100000,咸水沽镇,120112000000
120112101000,葛沽镇,120112000000
120112102000,小站镇,120112000000
120112103000,双港镇,120112000000
120112104000,辛庄镇,120112000000
120112106000,双桥河镇,120112000000
120112107000,八里台镇,120112000000
120112108000,北闸口镇,120112000000
120112403000,长青地区,120112000000
120112404000,津南开发区东区,120112000000
120112405000,津南开发区西区,120112000000
120112501000,津南国家农业园区,120112000000
120113001000,果园新村街道,120113000000
120113002000,集贤里街道,120113000000
120113003000,普东街道,120113000000
120113004000,瑞景街道,120113000000
120113005000,佳荣里街道,120113000000
120113006000,青源街道,120113000000
120113007000,广源街道,120113000000
120113008000,双环邨街道,120113000000
120113100000,天穆镇,120113000000
120113101000,北仓镇,120113000000
120113102000,双街镇,120113000000
120113103000,双口镇,120113000000
120113104000,青光镇,120113000000
120113106000,宜兴埠镇,120113000000
120113107000,小淀镇,120113000000
120113108000,大张庄镇,120113000000
120113111000,西堤头镇,120113000000
120113400000,科技园区北区,120113000000
120113401000,科技园区南区,120113000000
120113402000,天津医药医疗器械工业园,120113000000
120113403000,天津陆路港物流装备产业园,120113000000
120113404000,天津风电产业园,120113000000
120113500000,红旗农场,120113000000
120113501000,曙光农场,120113000000
120114001000,杨村街道,120114000000
120114002000,下朱庄街道,120114000000
120114003000,东蒲洼街道,120114000000
120114004000,黄庄街道,120114000000
120114005000,徐官屯街道,120114000000
120114006000,运河西街道,120114000000
120114101000,梅厂镇,120114000000
120114102000,大碱厂镇,120114000000
120114103000,崔黄口镇,120114000000
120114104000,大良镇,120114000000
120114105000,下伍旗镇,120114000000
120114106000,南蔡村镇,120114000000
120114107000,大孟庄镇,120114000000
120114108000,泗村店镇,120114000000
120114109000,河西务镇,120114000000
120114110000,城关镇,120114000000
120114111000,东马圈镇,120114000000
120114112000,黄花店镇,120114000000
120114113000,石各庄镇,120114000000
120114114000,王庆坨镇,120114000000
120114115000,汊沽港镇,120114000000
120114116000,河北屯镇,120114000000
120114117000,上马台镇,120114000000
120114118000,大王古庄镇,120114000000
120114119000,陈咀镇,120114000000
120114120000,豆张庄镇,120114000000
120114121000,曹子里镇,120114000000
120114122000,大黄堡镇,120114000000
120114123000,高村镇,120114000000
120114124000,白古屯镇,120114000000
120114400000,天津经济技术开发区逸仙科学工业园,120114000000
120114401000,武清经济技术开发区,120114000000
120114403000,天津京滨工业园,120114000000
120114404000,天津京津电子商务产业园,120114000000
120114405000,天津武清汽车产业园,120114000000
120114406000,天津京津科技谷,120114000000
120114407000,京津高村科技创新园,120114000000
120115001000,海滨街道,120115000000
120115002000,宝平街道,120115000000
120115003000,钰华街道,120115000000
120115006000,周良街道,120115000000
120115007000,潮阳街道,120115000000
120115008000,朝霞街道,120115000000
120115101000,大口屯镇,120115000000
120115103000,王卜庄镇,120115000000
120115104000,方家庄镇,120115000000
120115105000,林亭口镇,120115000000
120115106000,八门城镇,120115000000
120115107000,大钟庄镇,120115000000
120115108000,新安镇,120115000000
120115111000,霍各庄镇,120115000000
120115113000,新开口镇,120115000000
120115115000,大唐庄镇,120115000000
120115119000,牛道口镇,120115000000
120115120000,史各庄镇,120115000000
120115121000,郝各庄镇,120115000000
120115123000,牛家牌镇,120115000000
120115124000,尔王庄镇,120115000000
120115125000,黄庄镇,120115000000
120115126000,口东镇,120115000000
120115127000,大白庄镇,120115000000
120115456000,宝坻经济开发区,120115000000
120115457000,京津中关村科技城,120115000000
120116001000,塘沽街道,120116000000
120116005000,杭州道街道,120116000000
120116006000,新河街道,120116000000
120116007000,大沽街道,120116000000
120116008000,新北街道,120116000000
120116009000,北塘街道,120116000000
120116011000,胡家园街道,120116000000
120116012000,新港街道,120116000000
120116013000,新村街道,120116000000
120116014000,天津经济技术开发区东区泰达街道,120116000000
120116031000,汉沽街道,120116000000
120116032000,寨上街道,120116000000
120116033000,茶淀街道,120116000000
120116051000,大港街道,120116000000
120116053000,古林街道,120116000000
120116054000,海滨街道,120116000000
120116100000,新城镇,120116000000
120116135000,杨家泊镇,120116000000
120116156000,太平镇,120116000000
120116157000,小王庄镇,120116000000
120116158000,中塘镇,120116000000
120116400000,天津经济技术开发区（其他片区）,120116000000
120116401000,天津港保税区,120116000000
120116402000,天津滨海新区高新技术产业开发区,120116000000
120116403000,东疆保税港区,120116000000
120116406000,中新天津生态城,120116000000
120117001000,芦台街道,120117000000
120117002000,桥北街道,120117000000
120117102000,宁河镇,120117000000
120117103000,苗庄镇,120117000000
120117104000,丰台镇,120117000000
120117105000,岳龙镇,120117000000
120117106000,板桥镇,120117000000
120117107000,潘庄镇,120117000000
120117109000,造甲城镇,120117000000
120117110000,七里海镇,120117000000
120117111000,大北涧沽镇,120117000000
120117112000,东棘坨镇,120117000000
120117113000,北淮淀镇,120117000000
120117114000,俵口镇,120117000000
120117115000,廉庄镇,120117000000
120117400000,宁河区贸易开发区,120117000000
120117401000,宁河区经济开发区,120117000000
120117402000,天津未来科技城天津经济技术开发区片区,120117000000
120117403000,天津未来科技城滨海高新区片区,120117000000
120117451000,天津未来科技城宁河片区现代产业区组团,120117000000
120117452000,天津未来科技城宁河片区潘庄工业区组团,120117000000
120117453000,天津未来科技城宁河片区北淮淀组团,120117000000
120118001000,华康街道,120118000000
120118002000,朝阳街道,120118000000
120118100000,静海镇,120118000000
120118101000,唐官屯镇,120118000000
120118102000,独流镇,120118000000
120118103000,王口镇,120118000000
120118104000,台头镇,120118000000
120118105000,子牙镇,120118000000
120118106000,陈官屯镇,120118000000
120118107000,中旺镇,120118000000
120118108000,大邱庄镇,120118000000
120118109000,蔡公庄镇,120118000000
120118110000,梁头镇,120118000000
120118111000,团泊镇,120118000000
120118112000,双塘镇,120118000000
120118113000,大丰堆镇,120118000000
120118114000,沿庄镇,120118000000
120118115000,西翟庄镇,120118000000
120118200000,良王庄乡,120118000000
120118201000,杨成庄乡,120118000000
120118400000,高新产业园,120118000000
120118402000,天津子牙经济技术开发区,120118000000
120118403000,天津健康产业国际合作示范区,120118000000
120119001000,文昌街道,120119000000
120119100000,渔阳镇,120119000000
120119101000,洇溜镇,120119000000
120119102000,官庄镇,120119000000
120119103000,马伸桥镇,120119000000
120119104000,下营镇,120119000000
120119105000,邦均镇,120119000000
120119106000,别山镇,120119000000
120119108000,尤古庄镇,120119000000
120119109000,上仓镇,120119000000
120119111000,下仓镇,120119000000
120119112000,罗庄子镇,120119000000
120119113000,白涧镇,120119000000
120119115000,侯家营镇,120119000000
120119116000,桑梓镇,120119000000
120119117000,东施古镇,120119000000
120119118000,下窝头镇,120119000000
120119119000,杨津庄镇,120119000000
120119120000,出头岭镇,120119000000
120119121000,西龙虎峪镇,120119000000
120119122000,穿芳峪镇,120119000000
120119123000,东二营镇,120119000000
120119124000,许家台镇,120119000000
120119125000,礼明庄镇,120119000000
120119126000,东赵各庄镇,120119000000
120119127000,州河湾镇,120119000000
120119203000,孙各庄满族乡,120119000000
120119401000,天津市蓟州区经济开发区,120119000000
130102001000,建北街道,130102000000
130102002000,青园街道,130102000000
130102003000,广安街道,130102000000
130102004000,育才街道,130102000000
130102005000,跃进街道,130102000000
130102007000,河东街道,130102000000
130102010000,长丰街道,130102000000
130102011000,谈固街道,130102000000
130102012000,中山东路街道,130102000000
130102013000,阜康街道,130102000000
130102014000,建安街道,130102000000
130102015000,胜北街道,130102000000
130102100000,西兆通镇,130102000000
130102101000,南村镇,130102000000
130102102000,高营镇,130102000000
130102103000,桃园镇,130102000000
130104001000,东里街道,130104000000
130104002000,中山街道,130104000000
130104004000,南长街道,130104000000
130104005000,维明街道,130104000000
130104007000,友谊街道,130104000000
130104008000,红旗街道,130104000000
130104009000,新石街道,130104000000
130104010000,苑东街道,130104000000
130104011000,西里街道,130104000000
130104012000,振头街道,130104000000
130104013000,留营街道,130104000000
130104014000,长兴街道,130104000000
130104015000,彭后街道,130104000000
130104016000,东风街道,130104000000
130104017000,东华街道,130104000000
130104018000,休门街道,130104000000
130104019000,汇通街道,130104000000
130105001000,革新街街道,130105000000
130105003000,新华路街道,130105000000
130105004000,宁安街道,130105000000
130105005000,东焦街道,130105000000
130105006000,西苑街道,130105000000
130105007000,合作路街道,130105000000
130105008000,联盟街道,130105000000
130105009000,石岗街道,130105000000
130105011000,天苑街道,130105000000
130105012000,北苑街道,130105000000
130105013000,赵陵铺路街道,130105000000
130105014000,西三庄街道,130105000000
130105015000,大郭街道,130105000000
130105016000,杜北街道,130105000000
130105017000,赵佗路街道,130105000000
130107001000,矿市街道,130107000000
130107002000,四微街道,130107000000
130107100000,贾庄镇,130107000000
130107101000,凤山镇,130107000000
130107200000,横涧乡,130107000000
130108001000,裕兴街道,130108000000
130108002000,裕强街道,130108000000
130108003000,东苑街道,130108000000
130108004000,建通街道,130108000000
130108005000,槐底街道,130108000000
130108006000,裕华路街道,130108000000
130108007000,裕东街道,130108000000
130108008000,裕翔街道,130108000000
130108009000,建华南街道,130108000000
130108101000,方村镇,130108000000
130109100000,廉州镇,130109000000
130109101000,兴安镇,130109000000
130109102000,贾市庄镇,130109000000
130109103000,南营镇,130109000000
130109104000,梅花镇,130109000000
130109105000,岗上镇,130109000000
130109107000,南董镇,130109000000
130109108000,张家庄镇,130109000000
130109109000,南孟镇,130109000000
130109110000,增村镇,130109000000
130109111000,常安镇,130109000000
130109112000,西关镇,130109000000
130109200000,九门回族乡,130109000000
130109500000,石家庄经济技术开发区,130109000000
130110100000,获鹿镇,130110000000
130110101000,铜冶镇,130110000000
130110102000,寺家庄镇,130110000000
130110103000,上庄镇,130110000000
130110104000,李村镇,130110000000
130110105000,宜安镇,130110000000
130110106000,黄壁庄镇,130110000000
130110107000,大河镇,130110000000
130110108000,山尹村镇,130110000000
130110200000,石井乡,130110000000
130110201000,白鹿泉乡,130110000000
130110202000,上寨乡,130110000000
130110500000,河北鹿泉经济开发区,130110000000
130111100000,栾城镇,130111000000
130111103000,冶河镇,130111000000
130111104000,窦妪镇,130111000000
130111105000,楼底镇,130111000000
130111200000,南高乡,130111000000
130111201000,柳林屯乡,130111000000
130111202000,西营乡,130111000000
130121100000,微水镇,130121000000
130121101000,上安镇,130121000000
130121102000,天长镇,130121000000
130121103000,秀林镇,130121000000
130121104000,南峪镇,130121000000
130121105000,威州镇,130121000000
130121106000,小作镇,130121000000
130121107000,南障城镇,130121000000
130121108000,苍岩山镇,130121000000
130121109000,测鱼镇,130121000000
130121200000,吴家窑乡,130121000000
130121201000,北正乡,130121000000
130121202000,于家乡,130121000000
130121203000,孙庄乡,130121000000
130121204000,南陉乡,130121000000
130121205000,辛庄乡,130121000000
130121206000,南王庄乡,130121000000
130123001000,诸福屯街道,130123000000
130123002000,三里屯街道,130123000000
130123100000,正定镇,130123000000
130123102000,新城铺镇,130123000000
130123103000,新安镇,130123000000
130123104000,南岗镇,130123000000
130123105000,曲阳桥镇,130123000000
130123106000,南牛镇,130123000000
130123201000,南楼乡,130123000000
130123202000,西平乐乡,130123000000
130125100000,龙州镇,130125000000
130125101000,南桥镇,130125000000
130125102000,上碑镇,130125000000
130125103000,口头镇,130125000000
130125104000,上方镇,130125000000
130125200000,独羊岗乡,130125000000
130125201000,安香乡,130125000000
130125202000,只里乡,130125000000
130125203000,市同乡,130125000000
130125204000,翟营乡,130125000000
130125205000,城寨乡,130125000000
130125207000,玉亭乡,130125000000
130125208000,北河乡,130125000000
130125209000,上阎庄乡,130125000000
130125210000,九口子乡,130125000000
130125400000,河北行唐经济开发区,130125000000
130126100000,灵寿镇,130126000000
130126101000,青同镇,130126000000
130126102000,塔上镇,130126000000
130126103000,陈庄镇,130126000000
130126104000,慈峪镇,130126000000
130126105000,岔头镇,130126000000
130126200000,三圣院乡,130126000000
130126201000,北洼乡,130126000000
130126202000,牛城乡,130126000000
130126203000,狗台乡,130126000000
130126204000,南寨乡,130126000000
130126205000,南燕川乡,130126000000
130126206000,北谭庄乡,130126000000
130126207000,寨头乡,130126000000
130126208000,南营乡,130126000000
130127100000,高邑镇,130127000000
130127101000,大营镇,130127000000
130127102000,富村镇,130127000000
130127103000,万城镇,130127000000
130127104000,中韩镇,130127000000
130128100000,深泽镇,130128000000
130128101000,铁杆镇,130128000000
130128102000,赵八镇,130128000000
130128103000,大桥头镇,130128000000
130128200000,白庄乡,130128000000
130128201000,留村乡,130128000000
130129100000,赞皇镇,130129000000
130129101000,院头镇,130129000000
130129102000,南邢郭镇,130129000000
130129103000,嶂石岩镇,130129000000
130129104000,西龙门镇,130129000000
130129105000,西阳泽镇,130129000000
130129106000,许亭镇,130129000000
130129202000,南清河乡,130129000000
130129204000,土门乡,130129000000
130129205000,黄北坪乡,130129000000
130129208000,张楞乡,130129000000
130130100000,无极镇,130130000000
130130101000,七汲镇,130130000000
130130102000,张段固镇,130130000000
130130103000,北苏镇,130130000000
130130104000,郭庄镇,130130000000
130130105000,大陈镇,130130000000
130130106000,东侯坊镇,130130000000
